trade_date,security_id,symbol,fyers_symbol,open,high,low,close,volume,source,source_file,source_module,validation_module,processing_module,processing_version,canonical_builder_module,canonical_builder_version,canonical_candidate_generated_at
2026-02-25,SMD-0187,PNB,NSE:PNB-EQ,131.15,131.66,129.51,130.54,11964857,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PNB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0188,PNBHOUSING,NSE:PNBHOUSING-EQ,835.0,859.8,832.25,849.15,782646,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PNBHOUSING\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0189,POLICYBZR,NSE:POLICYBZR-EQ,1494.6,1539.6,1492.5,1519.4,1854653,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\POLICYBZR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0190,POLYCAB,NSE:POLYCAB-EQ,8120.5,8407.5,8119.5,8348.5,886874,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\POLYCAB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0192,POWERGRID,NSE:POWERGRID-EQ,307.0,311.7,305.15,307.25,14240500,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\POWERGRID\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0193,POWERINDIA,NSE:POWERINDIA-EQ,24903.0,25275.0,24769.0,24986.0,120875,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\POWERINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0195,PREMIERENE,NSE:PREMIERENE-EQ,699.35,744.95,666.9,729.4,12482197,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PREMIERENE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0196,PRESTIGE,NSE:PRESTIGE-EQ,1427.0,1468.4,1413.3,1420.7,827326,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\PRESTIGE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0197,RADICO,NSE:RADICO-EQ,2730.0,2746.0,2704.1,2721.1,134818,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RADICO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0198,RBLBANK,NSE:RBLBANK-EQ,328.0,332.95,322.55,329.8,4824687,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RBLBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0199,RECLTD,NSE:RECLTD-EQ,356.2,357.5,350.35,354.0,5564761,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RECLTD\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0200,RELIANCE,NSE:RELIANCE-EQ,1435.0,1440.5,1393.5,1398.5,10728792,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RELIANCE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0201,RVNL,NSE:RVNL-EQ,324.0,324.0,315.0,317.6,6473531,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\RVNL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0202,SAIL,NSE:SAIL-EQ,161.55,167.2,160.85,164.93,64790496,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SAIL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0204,SBICARD,NSE:SBICARD-EQ,779.0,794.0,773.05,788.75,957320,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SBICARD\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0205,SBILIFE,NSE:SBILIFE-EQ,2089.7,2106.0,2069.5,2073.6,355352,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SBILIFE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0206,SBIN,NSE:SBIN-EQ,1228.1,1228.1,1197.5,1200.1,19581100,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SBIN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0207,SHREECEM,NSE:SHREECEM-EQ,26400.0,26980.0,26400.0,26865.0,16889,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SHREECEM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0208,SHRIRAMFIN,NSE:SHRIRAMFIN-EQ,1065.0,1095.0,1055.8,1085.9,3115583,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SHRIRAMFIN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0209,SIEMENS,NSE:SIEMENS-EQ,3376.9,3396.0,3304.0,3350.8,386158,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SIEMENS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0211,SOLARINDS,NSE:SOLARINDS-EQ,13377.0,13507.0,13276.0,13459.0,68997,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SOLARINDS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0212,SONACOMS,NSE:SONACOMS-EQ,530.2,543.3,529.05,542.0,1312350,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SONACOMS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0213,SRF,NSE:SRF-EQ,2594.1,2619.3,2571.5,2614.9,377432,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SRF\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0214,SUNPHARMA,NSE:SUNPHARMA-EQ,1742.0,1770.4,1733.4,1764.2,1200997,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SUNPHARMA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0215,SUPREMEIND,NSE:SUPREMEIND-EQ,3995.1,4064.0,3978.2,4052.6,361416,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SUPREMEIND\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0216,SUZLON,NSE:SUZLON-EQ,44.34,44.74,42.6,43.18,75839738,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SUZLON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0217,SWIGGY,NSE:SWIGGY-EQ,316.05,317.6,304.0,307.4,10518650,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\SWIGGY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0221,TATACONSUM,NSE:TATACONSUM-EQ,1183.1,1185.0,1161.0,1172.3,565726,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TATACONSUM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0222,TATAELXSI,NSE:TATAELXSI-EQ,4524.5,4670.0,4524.0,4577.0,433884,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TATAELXSI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0224,TATAPOWER,NSE:TATAPOWER-EQ,380.0,383.65,376.5,381.25,3122278,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TATAPOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0225,TATASTEEL,NSE:TATASTEEL-EQ,210.1,216.45,209.4,214.64,48873839,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TATASTEEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0227,TCS,NSE:TCS-EQ,2596.0,2654.2,2595.0,2629.3,3621285,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TCS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0228,TECHM,NSE:TECHM-EQ,1355.1,1397.7,1351.4,1361.8,2683571,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TECHM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0229,TIINDIA,NSE:TIINDIA-EQ,2575.0,2625.0,2572.1,2618.7,460966,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TIINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0231,TITAN,NSE:TITAN-EQ,4304.0,4349.0,4289.8,4325.0,586295,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TITAN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0232,TMPV,NSE:TMPV-EQ,378.0,385.6,376.1,381.85,7748663,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TMPV\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0233,TORNTPHARM,NSE:TORNTPHARM-EQ,4420.0,4443.5,4358.0,4418.9,359916,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TORNTPHARM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0235,TRENT,NSE:TRENT-EQ,2626.53,2643.0,2600.0,2614.67,593319,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TRENT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0236,TVSMOTOR,NSE:TVSMOTOR-EQ,3812.1,3945.0,3800.2,3932.0,647290,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\TVSMOTOR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0237,ULTRACEMCO,NSE:ULTRACEMCO-EQ,12961.0,13061.0,12866.0,13041.0,201537,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ULTRACEMCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0238,UNIONBANK,NSE:UNIONBANK-EQ,201.3,202.54,196.62,199.3,20245353,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\UNIONBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0239,UNITDSPR,NSE:UNITDSPR-EQ,1424.0,1427.3,1406.5,1412.5,381768,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\UNITDSPR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0240,UNOMINDA,NSE:UNOMINDA-EQ,1182.4,1220.6,1175.9,1217.8,508503,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\UNOMINDA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0241,UPL,NSE:UPL-EQ,635.0,635.0,620.5,626.2,5081011,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\UPL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0242,VBL,NSE:VBL-EQ,460.1,462.0,454.55,455.85,2400024,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\VBL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0243,VEDL,NSE:VEDL-EQ,264.57,274.29,264.57,272.58,23666523,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\VEDL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0244,VMM,NSE:VMM-EQ,124.02,124.44,121.71,122.97,7827133,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\VMM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0245,VOLTAS,NSE:VOLTAS-EQ,1548.0,1566.4,1513.1,1522.4,1200666,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\VOLTAS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0246,WAAREEENER,NSE:WAAREEENER-EQ,2819.0,2821.1,2570.0,2708.5,14831874,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\WAAREEENER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0247,WIPRO,NSE:WIPRO-EQ,201.31,205.48,201.31,201.92,13979068,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\WIPRO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0248,YESBANK,NSE:YESBANK-EQ,20.8,20.94,20.57,20.72,66907423,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\YESBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-25,SMD-0249,ZYDUSLIFE,NSE:ZYDUSLIFE-EQ,903.5,921.0,902.1,919.65,564586,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ZYDUSLIFE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0001,360ONE,NSE:360ONE-EQ,1134.6,1142.9,1119.1,1128.3,628620,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\360ONE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0003,ABB,NSE:ABB-EQ,6170.0,6205.5,6110.5,6133.0,283878,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ABB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0004,ABCAPITAL,NSE:ABCAPITAL-EQ,354.0,359.0,351.5,356.15,5866534,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ABCAPITAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0007,ADANIENSOL,NSE:ADANIENSOL-EQ,1023.2,1036.2,1009.0,1023.95,1114743,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIENSOL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0008,ADANIENT,NSE:ADANIENT-EQ,2230.0,2232.4,2200.1,2216.4,915342,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIENT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0009,ADANIGREEN,NSE:ADANIGREEN-EQ,964.15,973.5,956.55,965.95,911136,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIGREEN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0010,ADANIPORTS,NSE:ADANIPORTS-EQ,1537.6,1554.6,1526.0,1550.6,1353287,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIPORTS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0011,ADANIPOWER,NSE:ADANIPOWER-EQ,141.0,142.0,140.5,141.34,6526437,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIPOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0012,ALKEM,NSE:ALKEM-EQ,5635.0,5764.5,5622.5,5752.0,84228,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ALKEM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0013,AMBER,NSE:AMBER-EQ,8044.5,8044.5,7919.0,7942.5,204008,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AMBER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0014,AMBUJACEM,NSE:AMBUJACEM-EQ,513.0,515.8,510.0,512.15,1099252,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AMBUJACEM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0015,ANGELONE,NSE:ANGELONE-EQ,251.0,254.9,241.4,246.5,7992020,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ANGELONE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0016,APLAPOLLO,NSE:APLAPOLLO-EQ,2241.0,2247.7,2200.0,2226.4,413834,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\APLAPOLLO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0017,APOLLOHOSP,NSE:APOLLOHOSP-EQ,7800.0,7831.0,7729.0,7775.0,361759,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\APOLLOHOSP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0018,ASHOKLEY,NSE:ASHOKLEY-EQ,211.65,212.89,210.32,211.92,7744469,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ASHOKLEY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0019,ASIANPAINT,NSE:ASIANPAINT-EQ,2416.1,2422.2,2382.0,2394.9,588742,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ASIANPAINT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0020,ASTRAL,NSE:ASTRAL-EQ,1683.2,1693.9,1669.0,1684.2,615178,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ASTRAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0022,AUBANK,NSE:AUBANK-EQ,982.1,983.95,967.45,972.7,3615184,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AUBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0023,AUROPHARMA,NSE:AUROPHARMA-EQ,1217.1,1250.9,1213.5,1220.7,2372711,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AUROPHARMA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0024,AXISBANK,NSE:AXISBANK-EQ,1403.0,1405.7,1386.0,1395.5,8979547,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AXISBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0025,BAJAJ-AUTO,NSE:BAJAJ-AUTO-EQ,10146.5,10187.0,10029.5,10110.0,177814,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJ-AUTO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0026,BAJAJFINSV,NSE:BAJAJFINSV-EQ,2057.0,2063.8,2028.0,2041.3,493126,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJFINSV\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0027,BAJAJHLDNG,NSE:BAJAJHLDNG-EQ,11184.0,11224.0,10880.0,10951.0,109416,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJHLDNG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0028,BAJFINANCE,NSE:BAJFINANCE-EQ,1020.75,1031.2,1006.05,1012.95,4336261,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJFINANCE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0030,BANDHANBNK,NSE:BANDHANBNK-EQ,183.0,190.23,182.78,186.1,19052653,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANDHANBNK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0031,BANKBARODA,NSE:BANKBARODA-EQ,316.0,325.5,316.0,324.45,20502406,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKBARODA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0032,BANKINDIA,NSE:BANKINDIA-EQ,175.58,177.9,174.75,177.2,8488762,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0033,BANKNIFTY,NSE:NIFTYBANK-INDEX,61193.9,61284.75,60813.3,61187.7,358162305,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKNIFTY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0034,BDL,NSE:BDL-EQ,1245.0,1277.4,1245.0,1273.4,903679,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BDL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0035,BEL,NSE:BEL-EQ,440.6,449.9,440.0,449.05,13738213,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
2026-02-26,SMD-0036,BHARATFORG,NSE:BHARATFORG-EQ,1902.1,1919.9,1884.8,1912.0,1444595,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHARATFORG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,MPD-011,1.0.0,2026-08-05T20:41:02+05:30
